encoder,dataset,fold,method,hyper,accuracy,macro_f1,weighted_f1,n_iter
encodec_24k,ravdess,4,mlp,h512_a1e-02,0.3833333333333333,0.365895745286846,0.3700867747706155,300.0
encodec_24k,ravdess,4,knn,k11,0.3366666666666666,0.2993156575812954,0.3148255903089373,
encodec_24k,ravdess,5,mlp,h512_a1e-05,0.3416666666666667,0.3209864260172882,0.3349781136777,300.0
encodec_24k,ravdess,5,mlp,h512_a1e-04,0.3458333333333333,0.327406048247468,0.3418257107232251,300.0
encodec_24k,ravdess,5,mlp,h512_a1e-03,0.3333333333333333,0.3144297710087184,0.3283742118829838,300.0
encodec_24k,ravdess,5,mlp,h512_a1e-02,0.3458333333333333,0.3254896145195939,0.3401713782945844,300.0
encodec_24k,ravdess,5,knn,k11,0.3041666666666666,0.2742980731127222,0.2820582955307634,
encodec_24k,cremad,1,mlp,h512_a1e-05,0.3775178687459389,0.3767523505851026,0.3790397896363346,300.0
encodec_24k,cremad,1,mlp,h512_a1e-04,0.3788174139051332,0.3793321174193913,0.3810083142128094,300.0
encodec_24k,cremad,1,mlp,h512_a1e-03,0.3762183235867446,0.3750912267088427,0.3775725621428578,300.0
encodec_24k,cremad,1,mlp,h512_a1e-02,0.3794671864847303,0.3812882379441931,0.3830927980637575,300.0
encodec_24k,cremad,1,knn,k11,0.3684210526315789,0.3312460761221502,0.3327590836853615,
encodec_24k,cremad,2,mlp,h512_a1e-05,0.4537869062901155,0.4494532174235226,0.4503229763009677,300.0
encodec_24k,cremad,2,mlp,h512_a1e-04,0.4409499358151476,0.4346544606636287,0.435228108395906,300.0
encodec_24k,cremad,2,mlp,h512_a1e-03,0.4428754813863928,0.4368972149091979,0.4380681496901811,300.0
encodec_24k,cremad,2,mlp,h512_a1e-02,0.438382541720154,0.431036773642788,0.4320471732533342,300.0
encodec_24k,cremad,2,knn,k11,0.3857509627727856,0.3365315893671713,0.3369347988639316,
encodec_24k,cremad,3,mlp,h512_a1e-05,0.4370988446726572,0.4336039468879816,0.4339672567990416,300.0
encodec_24k,cremad,3,mlp,h512_a1e-04,0.4345314505776637,0.4295066120029625,0.4302931080524835,300.0
encodec_24k,cremad,3,mlp,h512_a1e-03,0.4293966623876765,0.4247563906825161,0.4252541605507005,300.0
encodec_24k,cremad,3,mlp,h512_a1e-02,0.4191270860077022,0.4172421979641796,0.4179033606182332,300.0
encodec_24k,cremad,3,knn,k11,0.4005134788189987,0.3495016114152764,0.3484843631276297,
encodec_24k,cremad,4,mlp,h512_a1e-05,0.394990366088632,0.3947459031929797,0.395586822552959,300.0
encodec_24k,cremad,4,mlp,h512_a1e-04,0.394990366088632,0.3951536789870268,0.3953970146107566,300.0
encodec_24k,cremad,4,mlp,h512_a1e-03,0.4046242774566474,0.4047586166311288,0.4056957106814622,300.0
encodec_24k,cremad,4,mlp,h512_a1e-02,0.3924213230571612,0.3919349645886825,0.3927039805758928,300.0
encodec_24k,cremad,4,knn,k11,0.4026974951830443,0.3636892096891012,0.3640814982767744,
encodec_24k,cremad,5,mlp,h512_a1e-05,0.3902439024390244,0.3829600481840864,0.3853318960492035,300.0
encodec_24k,cremad,5,mlp,h512_a1e-04,0.3878048780487805,0.3825739647971069,0.3844595942337501,300.0
encodec_24k,cremad,5,mlp,h512_a1e-03,0.3983739837398374,0.3901382178220432,0.392293414648703,300.0
encodec_24k,cremad,5,mlp,h512_a1e-02,0.3959349593495935,0.3908010175768683,0.3919047073172822,300.0
encodec_24k,cremad,5,knn,k11,0.3536585365853658,0.3069576897764084,0.3103962894359686,
encodec_24k,esc50,1,mlp,h512_a1e-05,0.39,0.3840660332787268,0.3840660332787268,300.0
encodec_24k,esc50,1,mlp,h512_a1e-04,0.3975,0.3951898342455617,0.3951898342455617,273.0
encodec_24k,esc50,1,mlp,h512_a1e-03,0.39,0.3858612330222237,0.3858612330222237,273.0
encodec_24k,esc50,1,mlp,h512_a1e-02,0.3875,0.3850563258894528,0.3850563258894528,273.0
encodec_24k,esc50,1,knn,k11,0.325,0.2992622998700254,0.2992622998700254,
encodec_24k,esc50,2,mlp,h512_a1e-05,0.3975,0.3870955144614587,0.3870955144614587,300.0
encodec_24k,esc50,2,mlp,h512_a1e-04,0.4025,0.3920681570937999,0.3920681570937999,300.0
encodec_24k,esc50,2,mlp,h512_a1e-03,0.385,0.3727408737222306,0.3727408737222306,300.0
encodec_24k,esc50,2,mlp,h512_a1e-02,0.3975,0.3828350601926453,0.3828350601926453,300.0
encodec_24k,esc50,2,knn,k11,0.2675,0.2417383685164827,0.2417383685164827,
encodec_24k,esc50,3,mlp,h512_a1e-05,0.3775,0.3608777356114817,0.3608777356114817,300.0
encodec_24k,esc50,3,mlp,h512_a1e-04,0.3725,0.3566717108066549,0.3566717108066549,300.0
encodec_24k,esc50,3,mlp,h512_a1e-03,0.39,0.3746940184970202,0.3746940184970202,300.0
encodec_24k,esc50,3,mlp,h512_a1e-02,0.385,0.3678071583387373,0.3678071583387373,300.0
encodec_24k,esc50,3,knn,k11,0.295,0.2587209829672678,0.2587209829672678,
encodec_24k,esc50,4,mlp,h512_a1e-05,0.43,0.4020833336254389,0.4020833336254389,300.0
encodec_24k,esc50,4,mlp,h512_a1e-04,0.43,0.4006818006405435,0.4006818006405435,300.0
encodec_24k,esc50,4,mlp,h512_a1e-03,0.4325,0.4058070269256028,0.4058070269256028,300.0
encodec_24k,esc50,4,mlp,h512_a1e-02,0.435,0.4075321014726587,0.4075321014726587,300.0
encodec_24k,esc50,4,knn,k11,0.31,0.2794745923002081,0.2794745923002081,
encodec_24k,esc50,5,mlp,h512_a1e-05,0.375,0.3584073198230555,0.3584073198230555,300.0
encodec_24k,esc50,5,mlp,h512_a1e-04,0.385,0.3679891546362134,0.3679891546362134,300.0
encodec_24k,esc50,5,mlp,h512_a1e-03,0.3775,0.3637082989265113,0.3637082989265113,300.0
encodec_24k,esc50,5,mlp,h512_a1e-02,0.375,0.3600346210392111,0.3600346210392111,300.0
encodec_24k,esc50,5,knn,k11,0.2725,0.255578340926478,0.255578340926478,
dacvae,iemocap_4class,Ses01,mlp,h512_a1e-05,0.4480179506357516,0.4281974843525686,0.4205831545666283,131.0
dacvae,iemocap_4class,Ses01,mlp,h512_a1e-04,0.4412864622288706,0.4229101318832982,0.4142326142565056,131.0
dacvae,iemocap_4class,Ses01,mlp,h512_a1e-03,0.4442782348541511,0.4243984845877888,0.4167168211836201,131.0
dacvae,iemocap_4class,Ses01,mlp,h512_a1e-02,0.4442782348541511,0.4223804058813357,0.4120208299942069,143.0
dacvae,iemocap_4class,Ses01,knn,k11,0.431563201196709,0.413877486473675,0.3854419995132012,
dacvae,iemocap_4class,Ses02,mlp,h512_a1e-05,0.4489139179404666,0.4187775612557534,0.4387905579824355,161.0
dacvae,iemocap_4class,Ses02,mlp,h512_a1e-04,0.4384553499597747,0.4049675598902046,0.426467839679637,156.0
dacvae,iemocap_4class,Ses02,mlp,h512_a1e-03,0.4432823813354787,0.4120210192746964,0.4307451569121956,156.0
dacvae,iemocap_4class,Ses02,mlp,h512_a1e-02,0.4432823813354787,0.4150542549066486,0.4334265848957183,144.0
dacvae,iemocap_4class,Ses02,knn,k11,0.4279967819790828,0.4130724087095299,0.415480110243956,
dacvae,iemocap_4class,Ses03,mlp,h512_a1e-05,0.4272976680384088,0.423757863842424,0.4288755860199739,125.0
dacvae,iemocap_4class,Ses03,mlp,h512_a1e-04,0.4259259259259259,0.4220725895592823,0.4278425788033516,125.0
dacvae,iemocap_4class,Ses03,mlp,h512_a1e-03,0.4252400548696845,0.4211563562156002,0.4274466336587151,125.0
dacvae,iemocap_4class,Ses03,mlp,h512_a1e-02,0.4279835390946502,0.4237437040059157,0.4300052403017642,134.0
dacvae,iemocap_4class,Ses03,knn,k11,0.3978052126200274,0.3716084810908425,0.365125978846283,
dacvae,iemocap_4class,Ses04,mlp,h512_a1e-05,0.4572072072072072,0.4105599108341166,0.4538945182739831,127.0
dacvae,iemocap_4class,Ses04,mlp,h512_a1e-04,0.4527027027027027,0.4014762641225479,0.4491729922639265,127.0
dacvae,iemocap_4class,Ses04,mlp,h512_a1e-03,0.4632132132132132,0.4161283603338358,0.4596353780511579,127.0
dacvae,iemocap_4class,Ses04,mlp,h512_a1e-02,0.4542042042042042,0.4055492829062161,0.4505685739115519,124.0
dacvae,iemocap_4class,Ses04,knn,k11,0.4617117117117117,0.4298155153385402,0.4592746194752871,
dacvae,iemocap_4class,Ses05,mlp,h512_a1e-05,0.418049104180491,0.411512117418478,0.4113281208109098,126.0
dacvae,iemocap_4class,Ses05,mlp,h512_a1e-04,0.418049104180491,0.4099922055634595,0.4107780261678742,126.0
dacvae,iemocap_4class,Ses05,mlp,h512_a1e-03,0.4173855341738553,0.4119527891261132,0.4115017911042899,123.0
dacvae,iemocap_4class,Ses05,mlp,h512_a1e-02,0.4147312541473125,0.4079712577356538,0.4084325732051635,134.0
dacvae,iemocap_4class,Ses05,knn,k11,0.4140676841406768,0.4063165342811005,0.4032458114425166,
dacvae,ravdess,1,mlp,h512_a1e-05,0.34,0.3415647572588908,0.3408063293114443,144.0
dacvae,ravdess,1,mlp,h512_a1e-04,0.34,0.3415647572588908,0.3408063293114443,144.0
dacvae,ravdess,1,mlp,h512_a1e-03,0.3433333333333333,0.3444049538878687,0.3445081412899172,142.0
dacvae,ravdess,1,mlp,h512_a1e-02,0.3433333333333333,0.3462090361859444,0.3457602268336348,137.0
dacvae,ravdess,1,knn,k11,0.28,0.2543840557353764,0.2522953737367825,
dacvae,ravdess,2,mlp,h512_a1e-05,0.29,0.2708903961369329,0.2803476053417607,140.0
dacvae,ravdess,2,mlp,h512_a1e-04,0.29,0.2704456216739792,0.2798731792479434,140.0
dacvae,ravdess,2,mlp,h512_a1e-03,0.29,0.2711692661254612,0.2806450666628575,140.0
dacvae,ravdess,2,mlp,h512_a1e-02,0.2933333333333333,0.2736266418086427,0.2832662673915845,137.0
dacvae,ravdess,2,knn,k11,0.26,0.1948945903543742,0.2078875630446658,
dacvae,ravdess,3,mlp,h512_a1e-05,0.3633333333333333,0.3501887126831857,0.3501428139965675,142.0
dacvae,ravdess,3,mlp,h512_a1e-04,0.3633333333333333,0.3501887126831857,0.3501428139965675,142.0
dacvae,ravdess,3,mlp,h512_a1e-03,0.3666666666666666,0.3525837025011117,0.3526974698023554,142.0
dacvae,ravdess,3,mlp,h512_a1e-02,0.36,0.3468836146821194,0.3466173761287636,134.0
dacvae,ravdess,3,knn,k11,0.27,0.2406269245617363,0.2441687195325187,
dacvae,ravdess,4,mlp,h512_a1e-05,0.3266666666666666,0.3069828559005973,0.3191150462939705,146.0
dacvae,ravdess,4,mlp,h512_a1e-04,0.3266666666666666,0.3069828559005973,0.3191150462939705,146.0
dacvae,ravdess,4,mlp,h512_a1e-03,0.33,0.3101067723324812,0.3224472238213132,146.0
dacvae,ravdess,4,mlp,h512_a1e-02,0.3233333333333333,0.3044329175567084,0.3161262948561879,137.0
dacvae,ravdess,4,knn,k11,0.3133333333333333,0.2731358019941262,0.2750846928587753,
dacvae,ravdess,5,mlp,h512_a1e-05,0.3375,0.3202423444183873,0.3262072186616643,150.0
dacvae,ravdess,5,mlp,h512_a1e-04,0.3375,0.3191063268942458,0.3249954666359134,150.0
dacvae,ravdess,5,mlp,h512_a1e-03,0.3291666666666666,0.3088210977082604,0.3140245555041957,150.0
dacvae,ravdess,5,mlp,h512_a1e-02,0.3375,0.3155264566305601,0.3211769383546488,150.0
dacvae,ravdess,5,knn,k11,0.3208333333333333,0.2744520607376447,0.2874155314534877,
dacvae,cremad,1,mlp,h512_a1e-05,0.3554256010396361,0.353353336468559,0.3557327134687895,125.0
dacvae,cremad,1,mlp,h512_a1e-04,0.3541260558804418,0.3508034126535824,0.35347872155283,125.0
dacvae,cremad,1,mlp,h512_a1e-03,0.350227420402859,0.3472618314495716,0.3497608009942343,123.0
dacvae,cremad,1,mlp,h512_a1e-02,0.3521767381416504,0.3485020386322277,0.3513626873721668,149.0
dacvae,cremad,1,knn,k11,0.3261858349577647,0.274170663308618,0.2777180505938522,
dacvae,cremad,2,mlp,h512_a1e-05,0.3613607188703466,0.3560131700271083,0.3567986248129031,121.0
dacvae,cremad,2,mlp,h512_a1e-04,0.358793324775353,0.3542033596949412,0.3546010137514278,121.0
dacvae,cremad,2,mlp,h512_a1e-03,0.3600770218228498,0.3549651037858707,0.3555301737556958,121.0
dacvae,cremad,2,mlp,h512_a1e-02,0.3677792041078305,0.3620868327106734,0.3628627254753775,121.0
dacvae,cremad,2,knn,k11,0.3267008985879333,0.2680894853204023,0.2705379639049478,
dacvae,cremad,3,mlp,h512_a1e-05,0.358793324775353,0.3567016778867737,0.3570273861404759,128.0
dacvae,cremad,3,mlp,h512_a1e-04,0.3664955070603337,0.3609657035138944,0.3612509072758833,121.0
dacvae,cremad,3,mlp,h512_a1e-03,0.3677792041078305,0.3638093658388879,0.3640014917522795,121.0
dacvae,cremad,3,mlp,h512_a1e-02,0.358793324775353,0.3547647543278553,0.3549249842117775,121.0
dacvae,cremad,3,knn,k11,0.355584082156611,0.2962686211703289,0.2997879611039814,
dacvae,cremad,4,mlp,h512_a1e-05,0.3384714193962749,0.3363412402748092,0.3384891264182437,125.0
dacvae,cremad,4,mlp,h512_a1e-04,0.3384714193962749,0.3371246175594722,0.33929212586996,125.0
dacvae,cremad,4,mlp,h512_a1e-03,0.3397559409120103,0.3379708813892639,0.3400562391991742,125.0
dacvae,cremad,4,mlp,h512_a1e-02,0.3468208092485549,0.3443833096717974,0.3459027912377129,160.0
dacvae,cremad,4,knn,k11,0.3493898522800256,0.295836364962385,0.2986133369605629,
dacvae,cremad,5,mlp,h512_a1e-05,0.3276422764227642,0.3160638486754295,0.316819848074753,134.0
dacvae,cremad,5,mlp,h512_a1e-04,0.3430894308943089,0.3246652657786459,0.3257747551543934,157.0
dacvae,cremad,5,mlp,h512_a1e-03,0.3512195121951219,0.3332291869109348,0.3339287901393611,157.0
dacvae,cremad,5,mlp,h512_a1e-02,0.3439024390243902,0.3272885667509531,0.3279221892651685,112.0
dacvae,cremad,5,knn,k11,0.3268292682926829,0.2686122845186989,0.2712858569240431,
dacvae,esc50,1,mlp,h512_a1e-05,0.2975,0.2967360763419587,0.2967360763419587,287.0
dacvae,esc50,1,mlp,h512_a1e-04,0.295,0.2933440289328834,0.2933440289328834,287.0
dacvae,esc50,1,mlp,h512_a1e-03,0.295,0.2931629081273044,0.2931629081273044,267.0
dacvae,esc50,1,mlp,h512_a1e-02,0.2975,0.289447866856226,0.289447866856226,300.0
dacvae,esc50,1,knn,k11,0.255,0.2383077202482236,0.2383077202482236,
dacvae,esc50,2,mlp,h512_a1e-05,0.2925,0.2861006959792125,0.2861006959792125,282.0
dacvae,esc50,2,mlp,h512_a1e-04,0.29,0.2824977740122308,0.2824977740122308,282.0
dacvae,esc50,2,mlp,h512_a1e-03,0.2925,0.2849905504883833,0.2849905504883833,291.0
dacvae,esc50,2,mlp,h512_a1e-02,0.29,0.2809807404497806,0.2809807404497806,300.0
dacvae,esc50,2,knn,k11,0.235,0.2174518730573567,0.2174518730573567,
dacvae,esc50,3,mlp,h512_a1e-05,0.375,0.3562878999076334,0.3562878999076334,284.0
dacvae,esc50,3,mlp,h512_a1e-04,0.3775,0.3577991872248838,0.3577991872248838,284.0
dacvae,esc50,3,mlp,h512_a1e-03,0.375,0.3534985220504806,0.3534985220504806,300.0
dacvae,esc50,3,mlp,h512_a1e-02,0.3725,0.3537274633205445,0.3537274633205445,300.0
dacvae,esc50,3,knn,k11,0.3025,0.2741525553336699,0.2741525553336699,
dacvae,esc50,4,mlp,h512_a1e-05,0.345,0.3323135812244171,0.3323135812244171,300.0
dacvae,esc50,4,mlp,h512_a1e-04,0.345,0.3317210951071632,0.3317210951071632,299.0
dacvae,esc50,4,mlp,h512_a1e-03,0.3475,0.3346617015251689,0.3346617015251689,300.0
dacvae,esc50,4,mlp,h512_a1e-02,0.3325,0.3189137858357672,0.3189137858357672,300.0
dacvae,esc50,4,knn,k11,0.3,0.2646173605473511,0.2646173605473511,
dacvae,esc50,5,mlp,h512_a1e-05,0.32,0.3094483313384242,0.3094483313384242,258.0
dacvae,esc50,5,mlp,h512_a1e-04,0.3225,0.3118253655529197,0.3118253655529197,258.0
dacvae,esc50,5,mlp,h512_a1e-03,0.3325,0.3216517149860802,0.3216517149860802,291.0
dacvae,esc50,5,mlp,h512_a1e-02,0.33,0.3172528800001542,0.3172528800001542,300.0
dacvae,esc50,5,knn,k11,0.2575,0.2332729581593106,0.2332729581593106,
mel_only,iemocap_4class,Ses01,mlp,h64x3_a1e-05,0.3769633507853403,0.35823388934414746,0.3397523047377422,500.0
mel_only,iemocap_4class,Ses01,mlp,h64x3_a1e-04,0.3844427823485415,0.37915749280018934,0.3686527843464601,334.0
mel_only,iemocap_4class,Ses01,mlp,h64x3_a1e-03,0.34181002243829467,0.3077592666847474,0.3124996650230531,500.0
mel_only,iemocap_4class,Ses01,mlp,h64x3_a1e-02,0.4023934181002244,0.3861148486475712,0.3892571834294923,500.0
mel_only,iemocap_4class,Ses02,mlp,h64x3_a1e-05,0.4497184231697506,0.42389126985824976,0.44369728662891095,500.0
mel_only,iemocap_4class,Ses02,mlp,h64x3_a1e-04,0.4320193081255028,0.4157561066442317,0.4330020299714707,500.0
mel_only,iemocap_4class,Ses02,mlp,h64x3_a1e-03,0.43041029766693484,0.4145785768087288,0.43340697861749744,500.0
mel_only,iemocap_4class,Ses02,mlp,h64x3_a1e-02,0.43925985518905875,0.4265524709920232,0.44090912989625847,500.0
mel_only,iemocap_4class,Ses03,mlp,h64x3_a1e-05,0.4094650205761317,0.40635288839287637,0.4101333396676572,314.0
mel_only,iemocap_4class,Ses03,mlp,h64x3_a1e-04,0.4163237311385459,0.40632206179194164,0.411988617356409,500.0
mel_only,iemocap_4class,Ses03,mlp,h64x3_a1e-03,0.41289437585733885,0.395852960884359,0.40541382836368645,500.0
mel_only,iemocap_4class,Ses03,mlp,h64x3_a1e-02,0.40329218106995884,0.3926924667102255,0.40142304816958746,500.0
mel_only,iemocap_4class,Ses04,mlp,h64x3_a1e-05,0.49024024024024027,0.4378552742516573,0.47608162805198717,500.0
mel_only,iemocap_4class,Ses04,mlp,h64x3_a1e-04,0.4797297297297297,0.44496840778281704,0.47965154021185846,500.0
mel_only,iemocap_4class,Ses04,mlp,h64x3_a1e-03,0.47072072072072074,0.4217486847571994,0.4611337847435818,500.0
mel_only,iemocap_4class,Ses04,mlp,h64x3_a1e-02,0.45645645645645644,0.39393884902605447,0.44933085606156714,500.0
mel_only,iemocap_4class,Ses05,mlp,h64x3_a1e-05,0.40212342402123424,0.3770723510364963,0.4052877678883066,500.0
mel_only,iemocap_4class,Ses05,mlp,h64x3_a1e-04,0.4107498341074983,0.37807140266791245,0.4087333174122993,497.0
mel_only,iemocap_4class,Ses05,mlp,h64x3_a1e-03,0.39946914399469147,0.3713418494238799,0.3965240171219116,500.0
mel_only,iemocap_4class,Ses05,mlp,h64x3_a1e-02,0.4233576642335766,0.39605437635988927,0.419025658594088,500.0
mel_only,ravdess,1,mlp,h64x3_a1e-05,0.34,0.3052025138068898,0.32204057613085785,386.0
mel_only,ravdess,1,mlp,h64x3_a1e-04,0.36333333333333334,0.3423779795787387,0.35818563435767214,420.0
mel_only,ravdess,1,mlp,h64x3_a1e-03,0.35,0.3283782966205268,0.3436035163952287,441.0
mel_only,ravdess,1,mlp,h64x3_a1e-02,0.36333333333333334,0.35107978539874896,0.3649612949015226,383.0
mel_only,ravdess,2,mlp,h64x3_a1e-05,0.36,0.34286613657165516,0.3554674687533552,500.0
mel_only,ravdess,2,mlp,h64x3_a1e-04,0.36,0.3318776523509021,0.35400282917429554,500.0
mel_only,ravdess,2,mlp,h64x3_a1e-03,0.35333333333333333,0.34566828804858085,0.3553795072518195,500.0
mel_only,ravdess,2,mlp,h64x3_a1e-02,0.3566666666666667,0.3291245122167655,0.3510661463645498,500.0
mel_only,ravdess,3,mlp,h64x3_a1e-05,0.38,0.3788566657311059,0.38633599900206844,365.0
mel_only,ravdess,3,mlp,h64x3_a1e-04,0.3466666666666667,0.3352821215514702,0.34130773237599,500.0
mel_only,ravdess,3,mlp,h64x3_a1e-03,0.35,0.34626334343101883,0.35225354923240304,500.0
mel_only,ravdess,3,mlp,h64x3_a1e-02,0.38666666666666666,0.3843632667981315,0.3867990787875721,459.0
mel_only,ravdess,4,mlp,h64x3_a1e-05,0.3933333333333333,0.37924370733766843,0.387859954493513,500.0
mel_only,ravdess,4,mlp,h64x3_a1e-04,0.38666666666666666,0.3763285523866825,0.38058378921246133,500.0
mel_only,ravdess,4,mlp,h64x3_a1e-03,0.37,0.34956019823310064,0.3574795960640253,377.0
mel_only,ravdess,4,mlp,h64x3_a1e-02,0.36333333333333334,0.35157325907416287,0.3566206717480726,500.0
mel_only,ravdess,5,mlp,h64x3_a1e-05,0.32083333333333336,0.28882218645588187,0.2964827959877232,387.0
mel_only,ravdess,5,mlp,h64x3_a1e-04,0.3,0.27444632950905196,0.28286620826644554,500.0
mel_only,ravdess,5,mlp,h64x3_a1e-03,0.31666666666666665,0.296021603899339,0.30549996723621803,393.0
mel_only,ravdess,5,mlp,h64x3_a1e-02,0.3416666666666667,0.3258694756316784,0.32708128682763643,500.0
mel_only,cremad,1,mlp,h64x3_a1e-05,0.3144899285250162,0.3058774737766889,0.30774384768141677,500.0
mel_only,cremad,1,mlp,h64x3_a1e-04,0.34632878492527613,0.3292927315703448,0.33191519090649824,500.0
mel_only,cremad,1,mlp,h64x3_a1e-03,0.31643924626380765,0.3179887342391952,0.3203023209808943,500.0
mel_only,cremad,1,mlp,h64x3_a1e-02,0.3190383365821962,0.31219791255121804,0.3138210059961301,500.0
mel_only,cremad,2,mlp,h64x3_a1e-05,0.4184852374839538,0.4167365458164964,0.4170777787529148,500.0
mel_only,cremad,2,mlp,h64x3_a1e-04,0.42041078305519897,0.4165312343143049,0.41758164555454713,500.0
mel_only,cremad,2,mlp,h64x3_a1e-03,0.417201540436457,0.41402770341746314,0.4153216569213989,500.0
mel_only,cremad,2,mlp,h64x3_a1e-02,0.417201540436457,0.4142391210738999,0.41585375291262244,473.0
mel_only,cremad,3,mlp,h64x3_a1e-05,0.42041078305519897,0.4130064298107348,0.4141617386714887,500.0
mel_only,cremad,3,mlp,h64x3_a1e-04,0.4024390243902439,0.40169162052649626,0.40301939792341707,500.0
mel_only,cremad,3,mlp,h64x3_a1e-03,0.4159178433889602,0.4087535464955963,0.4096549775858579,500.0
mel_only,cremad,3,mlp,h64x3_a1e-02,0.4120667522464698,0.40653276076448835,0.40769272178375976,500.0
mel_only,cremad,4,mlp,h64x3_a1e-05,0.3821451509312781,0.38023080452626523,0.38044800150022223,500.0
mel_only,cremad,4,mlp,h64x3_a1e-04,0.38985228002569045,0.3841945694787197,0.38445811463095275,500.0
mel_only,cremad,4,mlp,h64x3_a1e-03,0.3904945407835581,0.38991853608971644,0.3889818788447668,477.0
mel_only,cremad,4,mlp,h64x3_a1e-02,0.3590237636480411,0.3546443211002384,0.3542718375244921,500.0
mel_only,cremad,5,mlp,h64x3_a1e-05,0.33658536585365856,0.3192476631237385,0.32336254187288815,500.0
mel_only,cremad,5,mlp,h64x3_a1e-04,0.35528455284552846,0.3339898329013373,0.33708366157837344,500.0
mel_only,cremad,5,mlp,h64x3_a1e-03,0.34065040650406503,0.32646376743284755,0.3297392052115673,500.0
mel_only,cremad,5,mlp,h64x3_a1e-02,0.33658536585365856,0.30872967152983416,0.3121000870388809,482.0
mel_only,esc50,1,mlp,h64x3_a1e-05,0.28,0.2672141375995865,0.2672141375995865,500.0
mel_only,esc50,1,mlp,h64x3_a1e-04,0.2775,0.26713542088398734,0.26713542088398734,500.0
mel_only,esc50,1,mlp,h64x3_a1e-03,0.2825,0.2761701719183884,0.2761701719183884,500.0
mel_only,esc50,1,mlp,h64x3_a1e-02,0.285,0.27413671024687314,0.27413671024687314,500.0
mel_only,esc50,2,mlp,h64x3_a1e-05,0.215,0.20358724192259733,0.20358724192259733,500.0
mel_only,esc50,2,mlp,h64x3_a1e-04,0.24,0.22993120541487147,0.22993120541487147,500.0
mel_only,esc50,2,mlp,h64x3_a1e-03,0.2475,0.23530333638383177,0.23530333638383177,500.0
mel_only,esc50,2,mlp,h64x3_a1e-02,0.255,0.2474970698988871,0.2474970698988871,500.0
mel_only,esc50,3,mlp,h64x3_a1e-05,0.25,0.2321314064780884,0.2321314064780884,500.0
mel_only,esc50,3,mlp,h64x3_a1e-04,0.25,0.24527566453229396,0.24527566453229396,500.0
mel_only,esc50,3,mlp,h64x3_a1e-03,0.2825,0.27087291516010054,0.27087291516010054,500.0
mel_only,esc50,3,mlp,h64x3_a1e-02,0.2775,0.2624835105816395,0.2624835105816395,500.0
mel_only,esc50,4,mlp,h64x3_a1e-05,0.3375,0.3234848293777086,0.3234848293777086,500.0
mel_only,esc50,4,mlp,h64x3_a1e-04,0.3525,0.3323884366482293,0.3323884366482293,500.0
mel_only,esc50,4,mlp,h64x3_a1e-03,0.3375,0.31068024736365024,0.31068024736365024,500.0
mel_only,esc50,4,mlp,h64x3_a1e-02,0.325,0.3042192648708734,0.3042192648708734,500.0
mel_only,esc50,5,mlp,h64x3_a1e-05,0.265,0.2416082172490168,0.2416082172490168,500.0
mel_only,esc50,5,mlp,h64x3_a1e-04,0.2825,0.26477003989414816,0.26477003989414816,500.0
mel_only,esc50,5,mlp,h64x3_a1e-03,0.28,0.2649401623936554,0.2649401623936554,500.0
mel_only,esc50,5,mlp,h64x3_a1e-02,0.2825,0.2637926884604903,0.2637926884604903,500.0
whisper_tiny,iemocap_4class,Ses01,mlp,h64x3_a1e-05,0.637247569184742,0.6300327950548454,0.6266043487999826,92.0
whisper_tiny,iemocap_4class,Ses01,mlp,h64x3_a1e-04,0.6335078534031413,0.6282629332775906,0.6240491886974818,94.0
whisper_tiny,iemocap_4class,Ses01,mlp,h64x3_a1e-03,0.6305160807778609,0.6283839070013016,0.6207692892412973,92.0
whisper_tiny,iemocap_4class,Ses01,mlp,h64x3_a1e-02,0.6522064323111444,0.6473967568884258,0.6407277568169162,155.0
whisper_tiny,iemocap_4class,Ses02,mlp,h64x3_a1e-05,0.6757843925985519,0.6605949501380868,0.6682511242055026,92.0
whisper_tiny,iemocap_4class,Ses02,mlp,h64x3_a1e-04,0.6781979082864039,0.6643689384419651,0.6715248499508871,92.0
whisper_tiny,iemocap_4class,Ses02,mlp,h64x3_a1e-03,0.6733708769107,0.6670245774419447,0.6673989682083259,130.0
whisper_tiny,iemocap_4class,Ses02,mlp,h64x3_a1e-02,0.6733708769107,0.6552500796749263,0.6670452582425891,140.0
whisper_tiny,iemocap_4class,Ses03,mlp,h64x3_a1e-05,0.6111111111111112,0.6075355558656692,0.6106422300171949,95.0
whisper_tiny,iemocap_4class,Ses03,mlp,h64x3_a1e-04,0.6104252400548696,0.6080307299619901,0.6103182285653171,95.0
whisper_tiny,iemocap_4class,Ses03,mlp,h64x3_a1e-03,0.6035665294924554,0.6025430639430225,0.603705492836766,95.0
whisper_tiny,iemocap_4class,Ses03,mlp,h64x3_a1e-02,0.6145404663923183,0.6124863111354438,0.6148520487305275,163.0
whisper_tiny,iemocap_4class,Ses04,mlp,h64x3_a1e-05,0.6321321321321322,0.6185303767595827,0.6391853102438241,94.0
whisper_tiny,iemocap_4class,Ses04,mlp,h64x3_a1e-04,0.6306306306306306,0.6136742939640909,0.6379035818445494,95.0
whisper_tiny,iemocap_4class,Ses04,mlp,h64x3_a1e-03,0.6336336336336337,0.6193423180288615,0.6408395946344538,97.0
